QUADRANT,QUADRANT_STATUS,MULTIPOLYGON
NE,Approved,"MULTIPOLYGON (((-114.062531 51.0530752, -114.0622877 51.0529809, -114.061652 51.0527323, -114.0606364 51.0522804, -114.0598869 51.0520469, -114.0577458 51.0514274, -114.056975 51.0512569, -114.0561472 51.0510999, -114.0555121 51.0509923, -114.0547952 51.0508288, -114.0532605 51.0502627, -114.0530107 51.0501634, -114.0521808 51.049829, -114.0512081 51.0495163, -114.0502752 51.0492122, -114.0498632 51.0490759, -114.0493233 51.0488706, -114.0481038 51.0483519, -114.0464944 51.047622, -114.0462191 51.0475037, -114.0459186 51.0473936, -114.0453587 51.0471635, -114.0439485 51.0467342, -114.0421138 51.0461994, -114.0411314 51.045923, -114.0401045 51.0456402, -114.0385308 51.0452027, -114.0373114 51.0449008, -114.035809 51.0445443, -114.034659 51.0442642, -114.0340927 51.0441186, -114.0322527 51.0436247, -114.0319076 51.0435357, -114.0311747 51.0433437, -114.0304467 51.043169, -114.0295107 51.0430017, -114.0285921 51.0428817, -114.0278872 51.0428382, -114.0272055 51.0428092, -114.0261701 51.042833, -114.0259231 51.0428387, -114.0247445 51.0428972, -114.0241936 51.0429291, -114.0188411 51.0445104, -114.0188342 51.0447693, -114.0188341 51.0450283, -114.0188409 51.0452873, -114.0188545 51.0455461, -114.018875 51.0458047, -114.0189023 51.0460632, -114.0190756 51.0470958, -114.0191634 51.0474334, -114.019258 51.0477703, -114.0193592 51.0481064, -114.019467 51.0484417, -114.0195815 51.0487761, -114.0197026 51.0491096, -114.0198303 51.0494421, -114.0199645 51.0497736, -114.0201054 51.050104, -114.0210365 51.052428, -114.0167025 51.0524286, -114.0158983 51.0524241, -114.0068343 51.0524418, -114.0060386 51.0524433, -114.0018918 51.0524249, -114.0013217 51.0523741, -113.9951064 51.0523742, -113.9941798 51.0523804, -113.9861181 51.0523798, -113.9858748 51.0523798, -113.9825148 51.0523793, -113.9805701 51.0522004, -113.9751186 51.0527364, -113.9733847 51.0528306, -113.9717209 51.0528565, -113.9701923 51.0528603, -113.9697088 51.0528285, -113.9658603 51.0528541, -113.9642848 51.0528536, -113.9637632 51.0528534, -113.9632997 51.0528364, -113.9588091 51.0528562, -113.9585665 51.0528741, -113.9581289 51.0529371, -113.9560007 51.053307, -113.9554852 51.0533606, -113.9542766 51.0535687, -113.9532503 51.0537548, -113.9529748 51.0537992, -113.9527707 51.0538308, -113.9523411 51.0538727, -113.9520248 51.0538842, -113.9516623 51.0538783, -113.9513517 51.0538548, -113.9510829 51.0538167, -113.9508187 51.0537669, -113.9506055 51.0537201, -113.9501173 51.0535822, -113.9491429 51.0532349, -113.948816 51.053078, -113.9478118 51.0527179, -113.9474064 51.0525973, -113.9471515 51.0525379, -113.946808 51.0524748, -113.9465199 51.0524398, -113.946113 51.0524086, -113.9458865 51.0524085, -113.9420923 51.0524311, -113.9416062 51.0523948, -113.937619 51.05241, -113.9363991 51.052427, -113.9354283 51.0524287, -113.9348775 51.0523956, -113.9309852 51.0524145, -113.9274146 51.052416, -113.9267989 51.0524161, -113.9248419 51.0524168, -113.9235131 51.0524172, -113.9211168 51.052418, -113.911747 51.0524209, -113.9108395 51.0524192, -113.9002795 51.0524349, -113.9000188 51.052428, -113.8909856 51.0524322, -113.8888124 51.052433, -113.8885255 51.0524332, -113.8770349 51.052435, -113.8727547 51.0524366, -113.8684903 51.052436, -113.8655439 51.0524356, -113.8655438 51.052526, -113.8655406 51.0561962, -113.8655391 51.0578589, -113.865539 51.0579493, -113.8655388 51.058174, -113.8655377 51.0596674, -113.8721412 51.0596664, -113.8770289 51.0596653, -113.8770286 51.0599392, -113.882772 51.0599377, -113.8885156 51.059936, -113.8888026 51.0599358, -113.8892999 51.0599357, -113.8897439 51.0597741, -113.8929921 51.0597735, -113.8948514 51.0597731, -113.8963826 51.0597728, -113.9000149 51.059772, -113.900275 51.0597719, -113.9002751 51.0596596, -113.9007033 51.0596595, -113.9117464 51.0596559, -113.9117463 51.0618996, -113.9117462 51.0622869, -113.9117459 51.0664271, -113.9117444 51.0743006, -113.9117433 51.0814357, -113.9117433 51.0815299, -113.9117384 51.0887554, -113.9117354 51.0959889, -113.9117363 51.1034013, -113.9117342 51.1106368, -113.9117322 51.1178718, -113.9117322 51.1251081, -113.9117311 51.1252904, -113.9117304 51.1325253, -113.911728 51.1397612, -113.9117233 51.1469966, -113.9117185 51.1541831, -113.911706 51.154457, -113.911714 51.1616499, -113.911722 51.1688914, -113.9117117 51.1735059, -113.9117058 51.1761187, -113.9117058 51.1762945, -113.9117059 51.1767327, -113.9117074 51.1833429, -113.9117073 51.1835237, -113.9208896 51.1835325, -113.9234831 51.1835332, -113.9349634 51.1835449, -113.9352512 51.1835451, -113.9437751 51.1835462, -113.9467426 51.1835465, -113.9552179 51.1835485, -113.9582338 51.1835491, -113.9666607 51.183547, -113.9781036 51.1835429, -113.9815022 51.1835415, -114.0007004 51.1835334, -114.0013934 51.183533, -114.001825 51.1835327, -114.0018251 51.1833522, -114.0018253 51.1761137, -114.0022565 51.1761132, -114.0022567 51.1797581, -114.002662 51.1797576, -114.0026619 51.1833518, -114.0026617 51.1835323, -114.0026621 51.1843543, -114.0026619 51.1846281, -114.0026613 51.1907732, -114.0026613 51.1918178, -114.0026623 51.1947689, -114.002662 51.1980122, -114.0026621 51.2022706, -114.0026622 51.2052446, -114.0078611 51.2052426, -114.0082935 51.2052424, -114.0132772 51.2052398, -114.0132905 51.2124253, -114.0201652 51.2124234, -114.0247168 51.2124214, -114.0250047 51.2124213, -114.030814 51.2124147, -114.0352556 51.2124094, -114.0364949 51.2124078, -114.0383693 51.2124056, -114.0423648 51.2124006, -114.047966 51.2123936, -114.0482537 51.2123932, -114.053837 51.2123821, -114.0597202 51.2123697, -114.0651792 51.2123581, -114.0711837 51.2123449, -114.0711837 51.2123915, -114.0713278 51.2123912, -114.0713159 51.1979298, -114.0713045 51.1834602, -114.0713129 51.1799233, -114.0713258 51.1793663, -114.0711714 51.1788498, -114.0702339 51.1771639, -114.0696317 51.1760989, -114.069231 51.1752412, -114.0690385 51.1747235, -114.068962 51.1740653, -114.0688958 51.173112, -114.068859 51.1724564, -114.0688959 51.1719069, -114.0689066 51.1718153, -114.0689114 51.1717236, -114.0689103 51.1716318, -114.0689033 51.1715402, -114.0688896 51.1714488, -114.0688705 51.1713578, -114.0688461 51.1712674, -114.0688162 51.1711775, -114.0687835 51.1710671, -114.0687468 51.1709571, -114.0687061 51.1708476, -114.0686615 51.1707388, -114.0685976 51.1705985, -114.0685272 51.1704595, -114.0684502 51.1703219, -114.0683565 51.1701568, -114.0682691 51.1699903, -114.0681882 51.1698225, -114.0681138 51.1696536, -114.0680459 51.1694835, -114.0679845 51.1693125, -114.0679298 51.1691407, -114.0678817 51.168968, -114.0678403 51.1687947, -114.0678227 51.1686628, -114.0678114 51.1685307, -114.0678067 51.1683985, -114.0678084 51.1682662, -114.0678165 51.168134, -114.067831 51.1680021, -114.067852 51.1678704, -114.0678794 51.1677393, -114.0679132 51.1676087, -114.0679533 51.1674788, -114.0679997 51.1673498, -114.0680787 51.1671768, -114.0681646 51.1670051, -114.0682572 51.1668349, -114.0683565 51.1666661, -114.0684625 51.1664989, -114.068575 51.1663334, -114.068694 51.1661697, -114.0693263 51.1654349, -114.0703933 51.1642971, -114.0704871 51.16417, -114.0705751 51.1640412, -114.0706573 51.163911, -114.0707336 51.1637793, -114.0708039 51.1636464, -114.0708681 51.1635122, -114.0709264 51.163377, -114.0709785 51.1632407, -114.0710244 51.1631037, -114.0710641 51.1629658, -114.0710977 51.1628273, -114.0711254 51.1626857, -114.0711466 51.1625437, -114.0711613 51.1624013, -114.0711694 51.1622587, -114.071171 51.1621161, -114.0711661 51.1619734, -114.0711546 51.161831, -114.0711366 51.1616887, -114.0711121 51.1615469, -114.0710746 51.1613794, -114.0708101 51.1603277, -114.0707703 51.1601677, -114.0704405 51.1588563, -114.0702323 51.1580284, -114.069953 51.156918, -114.0699208 51.1568005, -114.0698849 51.1566834, -114.0698399 51.1565474, -114.0697883 51.1564123, -114.06973 51.1562783, -114.0696651 51.1561454, -114.0695937 51.1560139, -114.0695159 51.1558838, -114.0694317 51.1557553, -114.0693413 51.1556285, -114.0692446 51.1555035, -114.0691418 51.1553804, -114.069033 51.1552594, -114.0689184 51.1551405, -114.0687979 51.1550239, -114.0686717 51.1549097, -114.068559 51.1548131, -114.0684433 51.1547179, -114.0683246 51.1546242, -114.0674752 51.1539675, -114.0673194 51.1538466, -114.0670703 51.1536534, -114.0669139 51.1535321, -114.0656036 51.152516, -114.0655245 51.1524556, -114.0654469 51.1523944, -114.0652768 51.1522625, -114.0651375 51.1521563, -114.0650027 51.1520478, -114.0648723 51.1519372, -114.0647465 51.1518246, -114.0646512 51.151735, -114.0645395 51.1516248, -114.0644322 51.1515129, -114.0643293 51.1513995, -114.0642307 51.1512845, -114.0641246 51.1511525, -114.0640233 51.1510175, -114.0639281 51.1508807, -114.0638389 51.1507423, -114.0637559 51.1506024, -114.0636791 51.1504611, -114.0636072 51.1503155, -114.0635441 51.150174, -114.0634872 51.1500315, -114.0634365 51.149888, -114.0633921 51.1497437, -114.063354 51.1495987, -114.0633222 51.1494531, -114.063297 51.1493074, -114.063278 51.1491614, -114.0632654 51.149015, -114.0632592 51.1488686, -114.0632593 51.148722, -114.0632658 51.1485755, -114.0632787 51.1484292, -114.0632979 51.1482832, -114.0633234 51.1481375, -114.0633553 51.1479923, -114.0633934 51.1478478, -114.0634378 51.1477039, -114.0634884 51.1475608, -114.0635452 51.1474187, -114.0636082 51.1472776, -114.0636773 51.1471376, -114.0637338 51.1470321, -114.0637937 51.1469274, -114.0638571 51.1468235, -114.0639447 51.1466926, -114.0640378 51.1465633, -114.0641363 51.1464355, -114.0642402 51.1463094, -114.0643494 51.1461851, -114.0644638 51.1460626, -114.0645833 51.1459421, -114.0647079 51.1458236, -114.0648374 51.1457073, -114.0649718 51.1455931, -114.0650908 51.1454947, -114.0652125 51.1453976, -114.0653369 51.1453019, -114.067333 51.1437779, -114.0681718 51.1431374, -114.0702467 51.141553, -114.0703625 51.1414586, -114.0704733 51.1413618, -114.070579 51.1412628, -114.0706794 51.1411617, -114.0707744 51.1410586, -114.070864 51.1409536, -114.070948 51.1408467, -114.0710263 51.1407382, -114.0710989 51.1406281, -114.0711657 51.1405166, -114.0712266 51.1404038, -114.0712815 51.1402897, -114.0713304 51.1401746, -114.0713733 51.1400585, -114.0714695 51.1390713, -114.0714647 51.1382202, -114.0714441 51.1345147, -114.0714478 51.1334604, -114.071442 51.1331746, -114.0713089 51.1327862, -114.0712931 51.1325734, -114.0714208 51.1323492, -114.0714305 51.127585, -114.0714319 51.1269295, -114.0714037 51.1253805, -114.0714567 51.1250347, -114.0714469 51.1242011, -114.0714084 51.123374, -114.0714027 51.1227117, -114.0714579 51.1224575, -114.0714526 51.1215679, -114.0714458 51.1214242, -114.0714325 51.1212807, -114.0714129 51.1211374, -114.071387 51.1209946, -114.0713546 51.1208523, -114.0713159 51.1207106, -114.071271 51.1205696, -114.0712197 51.1204295, -114.0711623 51.1202903, -114.0710986 51.1201522, -114.0710289 51.1200152, -114.070953 51.1198796, -114.0708712 51.1197453, -114.0707833 51.1196125, -114.0706897 51.1194813, -114.0702377 51.1189123, -114.0696479 51.1181219, -114.0695164 51.117868, -114.0691419 51.1173651, -114.0690228 51.1172123, -114.0688981 51.1170612, -114.068768 51.1169119, -114.0686326 51.1167645, -114.0684918 51.116619, -114.0683458 51.1164756, -114.0681946 51.1163344, -114.0680384 51.1161953, -114.0678772 51.1160585, -114.067711 51.115924, -114.0675234 51.1157714, -114.0667374 51.1151362, -114.0654734 51.1141607, -114.0647035 51.1135493, -114.0644966 51.1133259, -114.0630833 51.1122076, -114.0629961 51.1121297, -114.0629138 51.1120496, -114.0628367 51.1119675, -114.0627648 51.1118836, -114.0626982 51.1117979, -114.0626372 51.1117107, -114.0625817 51.111622, -114.0625318 51.1115319, -114.0624877 51.1114407, -114.0624585 51.1113406, -114.0624355 51.1112399, -114.0624187 51.1111386, -114.0624083 51.111037, -114.0624041 51.1109353, -114.0624062 51.1108335, -114.0624146 51.1107319, -114.062467 51.1104709, -114.0624331 51.1052773, -114.0624327 51.1047093, -114.0624276 51.0982916, -114.0624272 51.0977266, -114.0624258 51.0959426, -114.0624362 51.0944866, -114.0624402 51.0912519, -114.0624409 51.090699, -114.0624438 51.0850663, -114.0624468 51.0843746, -114.0624446 51.0838181, -114.0624606 51.0815992, -114.062538 51.0814209, -114.0625308 51.0776859, -114.0625298 51.077132, -114.0625189 51.0713663, -114.0625178 51.0708246, -114.0625113 51.0668604, -114.0625145 51.0658395, -114.0625162 51.0653139, -114.0625335 51.0598642, -114.0625249 51.0595566, -114.0625087 51.0589739, -114.0624204 51.0558143, -114.0625199 51.0533493, -114.062531 51.0530752)))"
